Key	UK English	French	Arabic		
home.disclaimer.ip.p2	Nothing contained herein shall be construed as conferring by implication, estoppels, or otherwise any license or right under any patent, trademark, copyright, or proprietary rights of Estoppel Air or of any third party.	Aucune disposition des prÃ©sentes ne doit Ãªtre interprÃ©tÃ©e comme confÃ©rant, par implication, par estoppel ou autrement, une licence ou un droit au titre dâ€™un brevet, dâ€™une marque, dâ€™un droit dâ€™auteur ou de droits de propriÃ©tÃ© dâ€™Estoppel Air ou de tout tiers.	Ù„Ø§ ÙŠØ¬ÙˆØ² ØªÙØ³ÙŠØ± Ø£ÙŠ Ø´ÙŠØ¡ ÙˆØ§Ø±Ø¯ Ù‡Ù†Ø§ Ø¹Ù„Ù‰ Ø£Ù†Ù‡ ÙŠÙ…Ù†Ø­ØŒ Ø¶Ù…Ù†Ù‹Ø§ Ø£Ùˆ Ø¨Ù…ÙˆØ¬Ø¨ Ù…Ø§Ù†Ø¹ Ù‚Ø§Ù†ÙˆÙ†ÙŠ (estoppel) Ø£Ùˆ ØºÙŠØ± Ø°Ù„ÙƒØŒ Ø£ÙŠ ØªØ±Ø®ÙŠØµ Ø£Ùˆ Ø­Ù‚ Ø¨Ù…ÙˆØ¬Ø¨ Ø£ÙŠ Ø¨Ø±Ø§Ø¡Ø© Ø§Ø®ØªØ±Ø§Ø¹ Ø£Ùˆ Ø¹Ù„Ø§Ù…Ø© ØªØ¬Ø§Ø±ÙŠØ© Ø£Ùˆ Ø­Ù‚ Ù†Ø´Ø± Ø£Ùˆ Ø­Ù‚ÙˆÙ‚ Ù…Ù„ÙƒÙŠØ© ØªØ®Øµ Estoppel Air Ø£Ùˆ Ø£ÙŠ Ø·Ø±Ù Ø«Ø§Ù„Ø«.		
home.disclaimer.linking.title	Linking	Liens	Ø§Ù„Ø±ÙˆØ§Ø¨Ø·		
home.disclaimer.linking.p1	Through this website you are able to link to other websites which are not under the control of EclipsoAir. We have no control over the nature, content and availability of those sites. The inclusion of any links does not necessarily imply a recommendation or endorse the views expressed within them. Please see our Terms and Conditions for use of the website for more information.	Ce site web peut contenir des liens vers dâ€™autres sites qui ne sont pas sous le contrÃ´le dâ€™EclipsoAir. Nous nâ€™avons aucun contrÃ´le sur la nature, le contenu ni la disponibilitÃ© de ces sites. Lâ€™inclusion de liens nâ€™implique pas nÃ©cessairement une recommandation ni une approbation des opinions qui y sont exprimÃ©es. Veuillez consulter nos Conditions gÃ©nÃ©rales dâ€™utilisation du site pour plus dâ€™informations.	Ù…Ù† Ø®Ù„Ø§Ù„ Ù‡Ø°Ø§ Ø§Ù„Ù…ÙˆÙ‚Ø¹ ÙŠÙ…ÙƒÙ†Ùƒ Ø§Ù„Ø§Ù†ØªÙ‚Ø§Ù„ Ø¥Ù„Ù‰ Ù…ÙˆØ§Ù‚Ø¹ Ø£Ø®Ø±Ù‰ Ù„ÙŠØ³Øª ØªØ­Øª Ø³ÙŠØ·Ø±Ø© EclipsoAir. Ù„Ø§ Ù†Ù…Ù„Ùƒ Ø£ÙŠ ØªØ­ÙƒÙ… ÙÙŠ Ø·Ø¨ÙŠØ¹Ø© ØªÙ„Ùƒ Ø§Ù„Ù…ÙˆØ§Ù‚Ø¹ Ø£Ùˆ Ù…Ø­ØªÙˆØ§Ù‡Ø§ Ø£Ùˆ ØªÙˆÙØ±Ù‡Ø§. Ø¥Ù† Ø¥Ø¯Ø±Ø§Ø¬ Ø£ÙŠ Ø±ÙˆØ§Ø¨Ø· Ù„Ø§ ÙŠØ¹Ù†ÙŠ Ø¨Ø§Ù„Ø¶Ø±ÙˆØ±Ø© ØªÙˆØµÙŠØ© Ø£Ùˆ ØªØ£ÙŠÙŠØ¯Ù‹Ø§ Ù„Ù„Ø¢Ø±Ø§Ø¡ Ø§Ù„ÙˆØ§Ø±Ø¯Ø© ÙÙŠÙ‡Ø§. ÙŠØ±Ø¬Ù‰ Ø§Ù„Ø§Ø·Ù„Ø§Ø¹ Ø¹Ù„Ù‰ Ø§Ù„Ø´Ø±ÙˆØ· ÙˆØ§Ù„Ø£Ø­ÙƒØ§Ù… Ø§Ù„Ø®Ø§ØµØ© Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù… Ø§Ù„Ù…ÙˆÙ‚Ø¹ Ù„Ù…Ø²ÙŠØ¯ Ù…Ù† Ø§Ù„Ù…Ø¹Ù„ÙˆÙ…Ø§Øª.		
home.disclaimer.liability.title	Liability	ResponsabilitÃ©	Ø§Ù„Ù…Ø³Ø¤ÙˆÙ„ÙŠØ©		
home.disclaimer.liability.p1	In no event will EclipsoAir be liable for any loss or damage including without limitation, indirect or consequential loss or damage, or any loss or damage whatsoever arising from loss of data or profits arising out of, or in connection with, the use of this website. Please see our Terms and Conditions for use of the website for more information.	En aucun cas EclipsoAir ne pourra Ãªtre tenue responsable de toute perte ou dommage, y compris, sans sâ€™y limiter, toute perte ou dommage indirect ou consÃ©cutif, ni de toute perte ou dommage quel quâ€™il soit rÃ©sultant dâ€™une perte de donnÃ©es ou de profits, dÃ©coulant de lâ€™utilisation de ce site web ou en lien avec celle-ci. Veuillez consulter nos Conditions gÃ©nÃ©rales dâ€™utilisation du site pour plus dâ€™informations.	Ù„Ù† ØªÙƒÙˆÙ† EclipsoAir Ø¨Ø£ÙŠ Ø­Ø§Ù„ Ù…Ù† Ø§Ù„Ø£Ø­ÙˆØ§Ù„ Ù…Ø³Ø¤ÙˆÙ„Ø© Ø¹Ù† Ø£ÙŠ Ø®Ø³Ø§Ø±Ø© Ø£Ùˆ Ø¶Ø±Ø±ØŒ Ø¨Ù…Ø§ ÙÙŠ Ø°Ù„Ùƒ Ø¹Ù„Ù‰ Ø³Ø¨ÙŠÙ„ Ø§Ù„Ù…Ø«Ø§Ù„ Ù„Ø§ Ø§Ù„Ø­ØµØ± Ø§Ù„Ø®Ø³Ø§Ø¦Ø± Ø£Ùˆ Ø§Ù„Ø£Ø¶Ø±Ø§Ø± ØºÙŠØ± Ø§Ù„Ù…Ø¨Ø§Ø´Ø±Ø© Ø£Ùˆ Ø§Ù„ØªØ¨Ø¹ÙŠØ©ØŒ Ø£Ùˆ Ø£ÙŠ Ø®Ø³Ø§Ø±Ø© Ø£Ùˆ Ø¶Ø±Ø± ÙŠÙ†Ø´Ø£ Ø¹Ù† ÙÙ‚Ø¯Ø§Ù† Ø§Ù„Ø¨ÙŠØ§Ù†Ø§Øª Ø£Ùˆ Ø§Ù„Ø£Ø±Ø¨Ø§Ø­ Ø§Ù„Ù†Ø§ØªØ¬ Ø¹Ù† Ø§Ø³ØªØ®Ø¯Ø§Ù… Ù‡Ø°Ø§ Ø§Ù„Ù…ÙˆÙ‚Ø¹ Ø£Ùˆ Ø§Ù„Ù…Ø±ØªØ¨Ø· Ø¨Ù‡. ÙŠØ±Ø¬Ù‰ Ø§Ù„Ø§Ø·Ù„Ø§Ø¹ Ø¹Ù„Ù‰ Ø§Ù„Ø´Ø±ÙˆØ· ÙˆØ§Ù„Ø£Ø­ÙƒØ§Ù… Ø§Ù„Ø®Ø§ØµØ© Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù… Ø§Ù„Ù…ÙˆÙ‚Ø¹ Ù„Ù…Ø²ÙŠØ¯ Ù…Ù† Ø§Ù„Ù…Ø¹Ù„ÙˆÙ…Ø§Øª.		
home.disclaimer.liability.p2	To the maximum extent permitted by applicable law we exclude all representations, warranties and conditions relating to this website and the use of this website (including, without limitation, any warranties implied by law of satisfactory quality, fitness for purpose and/or the use of reasonable care and skill).  Nothing in this disclaimer (or elsewhere on our website) will exclude or limit our liability which cannot be excluded or limited under applicable law.	Dans la mesure maximale permise par la loi applicable, nous excluons toutes dÃ©clarations, garanties et conditions relatives Ã  ce site web et Ã  son utilisation (y compris, sans sâ€™y limiter, toute garantie implicite de qualitÃ© satisfaisante, dâ€™adÃ©quation Ã  un usage particulier et/ou dâ€™usage de soins et de compÃ©tences raisonnables). Rien dans le prÃ©sent avis (ou ailleurs sur notre site) nâ€™exclura ni ne limitera notre responsabilitÃ© lorsquâ€™une telle exclusion ou limitation est interdite par la loi applicable.	Ø¥Ù„Ù‰ Ø£Ù‚ØµÙ‰ Ø­Ø¯ ÙŠØ³Ù…Ø­ Ø¨Ù‡ Ø§Ù„Ù‚Ø§Ù†ÙˆÙ† Ø§Ù„Ù…Ø¹Ù…ÙˆÙ„ Ø¨Ù‡ØŒ Ù†Ø³ØªØ¨Ø¹Ø¯ Ø¬Ù…ÙŠØ¹ Ø§Ù„Ø¥Ù‚Ø±Ø§Ø±Ø§Øª ÙˆØ§Ù„Ø¶Ù…Ø§Ù†Ø§Øª ÙˆØ§Ù„Ø´Ø±ÙˆØ· Ø§Ù„Ù…ØªØ¹Ù„Ù‚Ø© Ø¨Ù‡Ø°Ø§ Ø§Ù„Ù…ÙˆÙ‚Ø¹ ÙˆØ§Ø³ØªØ®Ø¯Ø§Ù…Ù‡ (Ø¨Ù…Ø§ ÙÙŠ Ø°Ù„ÙƒØŒ Ø¹Ù„Ù‰ Ø³Ø¨ÙŠÙ„ Ø§Ù„Ù…Ø«Ø§Ù„ Ù„Ø§ Ø§Ù„Ø­ØµØ±ØŒ Ø£ÙŠ Ø¶Ù…Ø§Ù†Ø§Øª Ø¶Ù…Ù†ÙŠØ© Ø¨Ù…ÙˆØ¬Ø¨ Ø§Ù„Ù‚Ø§Ù†ÙˆÙ† Ø¨Ø´Ø£Ù† Ø§Ù„Ø¬ÙˆØ¯Ø© Ø§Ù„Ù…Ù‚Ø¨ÙˆÙ„Ø© Ø£Ùˆ Ø§Ù„Ù…Ù„Ø§Ø¡Ù…Ø© Ù„ØºØ±Ø¶ Ù…Ø¹ÙŠÙ† Ùˆ/Ø£Ùˆ Ø¨Ø°Ù„ Ø§Ù„Ø¹Ù†Ø§ÙŠØ© ÙˆØ§Ù„Ù…Ù‡Ø§Ø±Ø© Ø§Ù„Ù…Ø¹Ù‚ÙˆÙ„ØªÙŠÙ†). Ù„Ø§ Ø´ÙŠØ¡ ÙÙŠ Ù‡Ø°Ø§ Ø§Ù„Ø¥Ø®Ù„Ø§Ø¡ (Ø£Ùˆ ÙÙŠ Ø£ÙŠ Ù…ÙƒØ§Ù† Ø¢Ø®Ø± Ø¹Ù„Ù‰ Ù…ÙˆÙ‚Ø¹Ù†Ø§) ÙŠØ³ØªØ¨Ø¹Ø¯ Ø£Ùˆ ÙŠØ­Ø¯ Ù…Ù† Ù…Ø³Ø¤ÙˆÙ„ÙŠØªÙ†Ø§ Ø§Ù„ØªÙŠ Ù„Ø§ ÙŠÙ…ÙƒÙ† Ø§Ø³ØªØ¨Ø¹Ø§Ø¯Ù‡Ø§ Ø£Ùˆ ØªÙ‚ÙŠÙŠØ¯Ù‡Ø§ Ø¨Ù…ÙˆØ¬Ø¨ Ø§Ù„Ù‚Ø§Ù†ÙˆÙ† Ø§Ù„Ù…Ø¹Ù…ÙˆÙ„ Ø¨Ù‡.		
home.disclaimer.liability.p3	EclipsoAir takes no responsibility for, and will not be liable for, the website being temporarily unavailable due to technical issues beyond our control. Please see our Terms and Conditions for use of the website for more information.	EclipsoAir nâ€™assume aucune responsabilitÃ© et ne sera pas tenue responsable si le site est temporairement indisponible en raison de problÃ¨mes techniques indÃ©pendants de notre volontÃ©. Veuillez consulter nos Conditions gÃ©nÃ©rales dâ€™utilisation du site pour plus dâ€™informations.	Ù„Ø§ ØªØªØ­Ù…Ù„ EclipsoAir Ø£ÙŠ Ù…Ø³Ø¤ÙˆÙ„ÙŠØ©ØŒ ÙˆÙ„Ù† ØªÙƒÙˆÙ† Ù…Ø³Ø¤ÙˆÙ„Ø©ØŒ Ø¥Ø°Ø§ ÙƒØ§Ù† Ø§Ù„Ù…ÙˆÙ‚Ø¹ ØºÙŠØ± Ù…ØªØ§Ø­ Ù…Ø¤Ù‚ØªÙ‹Ø§ Ø¨Ø³Ø¨Ø¨ Ù…Ø´ÙƒÙ„Ø§Øª ØªÙ‚Ù†ÙŠØ© Ø®Ø§Ø±Ø¬Ø© Ø¹Ù† Ø³ÙŠØ·Ø±ØªÙ†Ø§. ÙŠØ±Ø¬Ù‰ Ø§Ù„Ø§Ø·Ù„Ø§Ø¹ Ø¹Ù„Ù‰ Ø§Ù„Ø´Ø±ÙˆØ· ÙˆØ§Ù„Ø£Ø­ÙƒØ§Ù… Ø§Ù„Ø®Ø§ØµØ© Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù… Ø§Ù„Ù…ÙˆÙ‚Ø¹ Ù„Ù…Ø²ÙŠØ¯ Ù…Ù† Ø§Ù„Ù…Ø¹Ù„ÙˆÙ…Ø§Øª.		
home.disclaimer.variation.title	Variation	Modification	Ø§Ù„ØªØ¹Ø¯ÙŠÙ„Ø§Øª		
home.disclaimer.variation.p1	We may revise this disclaimer from time-to-time.  The revised disclaimer will apply to the use of our website from the date of the publication of the revised disclaimer on our website.  Please check this page regularly to ensure you are familiar with the current version.	Nous pouvons rÃ©viser le prÃ©sent avis de non-responsabilitÃ© de temps Ã  autre. Lâ€™avis rÃ©visÃ© sâ€™appliquera Ã  lâ€™utilisation de notre site Ã  compter de sa publication sur notre site web. Veuillez consulter rÃ©guliÃ¨rement cette page afin de vous assurer de connaÃ®tre la version en vigueur.	Ù‚Ø¯ Ù†Ù‚ÙˆÙ… Ø¨Ù…Ø±Ø§Ø¬Ø¹Ø© Ù‡Ø°Ø§ Ø§Ù„Ø¥Ø®Ù„Ø§Ø¡ Ù…Ù† ÙˆÙ‚Øª Ù„Ø¢Ø®Ø±. Ø³ÙŠÙØ·Ø¨Ù‚ Ø§Ù„Ø¥Ø®Ù„Ø§Ø¡ Ø§Ù„Ù…Ø¹Ø¯Ù‘Ù„ Ø¹Ù„Ù‰ Ø§Ø³ØªØ®Ø¯Ø§Ù… Ù…ÙˆÙ‚Ø¹Ù†Ø§ Ø§Ø¹ØªØ¨Ø§Ø±Ù‹Ø§ Ù…Ù† ØªØ§Ø±ÙŠØ® Ù†Ø´Ø±Ù‡ Ø¹Ù„Ù‰ Ù…ÙˆÙ‚Ø¹Ù†Ø§. ÙŠÙØ±Ø¬Ù‰ Ù…Ø±Ø§Ø¬Ø¹Ø© Ù‡Ø°Ù‡ Ø§Ù„ØµÙØ­Ø© Ø¨Ø§Ù†ØªØ¸Ø§Ù… Ù„Ù„ØªØ£ÙƒØ¯ Ù…Ù† Ø£Ù†Ùƒ Ø¹Ù„Ù‰ Ø§Ø·Ù„Ø§Ø¹ Ø¨Ø§Ù„Ù†Ø³Ø®Ø© Ø§Ù„Ø­Ø§Ù„ÙŠØ©.		
home.disclaimer.entire.title	Entire agreement	IntÃ©gralitÃ© de lâ€™accord	Ø§Ù„Ø§ØªÙØ§Ù‚ Ø§Ù„ÙƒØ§Ù…Ù„		
home.disclaimer.entire.p1	This disclaimer, together with our general Terms and Conditions, website terms and conditions, and our Privacy Statement constitute the entire agreement between you and us in relation to your use of our website and supersede all previous agreements in respect to your use of this website.	Le prÃ©sent avis, ainsi que nos Conditions gÃ©nÃ©rales, les conditions dâ€™utilisation du site et notre DÃ©claration de confidentialitÃ©, constituent lâ€™intÃ©gralitÃ© de lâ€™accord entre vous et nous concernant votre utilisation de notre site web et remplacent tout accord antÃ©rieur relatif Ã  lâ€™utilisation de ce site.	ÙŠØ´ÙƒÙ„ Ù‡Ø°Ø§ Ø§Ù„Ø¥Ø®Ù„Ø§Ø¡ØŒ Ø¥Ù„Ù‰ Ø¬Ø§Ù†Ø¨ Ø´Ø±ÙˆØ·Ù†Ø§ ÙˆØ£Ø­ÙƒØ§Ù…Ù†Ø§ Ø§Ù„Ø¹Ø§Ù…Ø©ØŒ ÙˆØ´Ø±ÙˆØ· ÙˆØ£Ø­ÙƒØ§Ù… Ø§Ù„Ù…ÙˆÙ‚Ø¹ØŒ ÙˆØ¨ÙŠØ§Ù† Ø§Ù„Ø®ØµÙˆØµÙŠØ© Ø§Ù„Ø®Ø§Øµ Ø¨Ù†Ø§ØŒ ÙƒØ§Ù…Ù„ Ø§Ù„Ø§ØªÙØ§Ù‚ Ø¨ÙŠÙ†Ùƒ ÙˆØ¨ÙŠÙ†Ù†Ø§ ÙÙŠÙ…Ø§ ÙŠØªØ¹Ù„Ù‚ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù…Ùƒ Ù„Ù…ÙˆÙ‚Ø¹Ù†Ø§ØŒ ÙˆÙŠØ­Ù„ Ù…Ø­Ù„ Ø¬Ù…ÙŠØ¹ Ø§Ù„Ø§ØªÙØ§Ù‚Ø§Øª Ø§Ù„Ø³Ø§Ø¨Ù‚Ø© Ø§Ù„Ù…ØªØ¹Ù„Ù‚Ø© Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù… Ù‡Ø°Ø§ Ø§Ù„Ù…ÙˆÙ‚Ø¹.		
home.disclaimer.law.title	Law and jurisdiction	Droit applicable et juridiction	Ø§Ù„Ù‚Ø§Ù†ÙˆÙ† ÙˆØ§Ù„Ø§Ø®ØªØµØ§Øµ Ø§Ù„Ù‚Ø¶Ø§Ø¦ÙŠ		
home.disclaimer.law.p1	This disclaimer shall be governed by and interpreted according to the laws of England and Wales and all disputes arising under this disclaimer (including non-contractual disputes or claims) shall be subject to the jurisdiction of the English and Welsh courts.	Le prÃ©sent avis est rÃ©gi et interprÃ©tÃ© conformÃ©ment aux lois de lâ€™Angleterre et du Pays de Galles, et tout litige dÃ©coulant de cet avis (y compris les litiges ou rÃ©clamations non contractuels) relÃ¨vera de la compÃ©tence des tribunaux anglais et gallois.	ÙŠØ®Ø¶Ø¹ Ù‡Ø°Ø§ Ø§Ù„Ø¥Ø®Ù„Ø§Ø¡ ÙˆÙŠÙÙØ³Ù‘ÙŽØ± ÙˆÙÙ‚Ù‹Ø§ Ù„Ù‚ÙˆØ§Ù†ÙŠÙ† Ø¥Ù†Ø¬Ù„ØªØ±Ø§ ÙˆÙˆÙŠÙ„Ø²ØŒ ÙˆØªÙƒÙˆÙ† Ø¬Ù…ÙŠØ¹ Ø§Ù„Ù†Ø²Ø§Ø¹Ø§Øª Ø§Ù„Ù†Ø§Ø´Ø¦Ø© Ø¨Ù…ÙˆØ¬Ø¨ Ù‡Ø°Ø§ Ø§Ù„Ø¥Ø®Ù„Ø§Ø¡ (Ø¨Ù…Ø§ ÙÙŠ Ø°Ù„Ùƒ Ø§Ù„Ù†Ø²Ø§Ø¹Ø§Øª Ø£Ùˆ Ø§Ù„Ù…Ø·Ø§Ù„Ø¨Ø§Øª ØºÙŠØ± Ø§Ù„ØªØ¹Ø§Ù‚Ø¯ÙŠØ©) Ø®Ø§Ø¶Ø¹Ø© Ù„Ø§Ø®ØªØµØ§Øµ Ù…Ø­Ø§ÙƒÙ… Ø¥Ù†Ø¬Ù„ØªØ±Ø§ ÙˆÙˆÙŠÙ„Ø².		
home.copyright	Copyright	Droits dâ€™auteur	Ø­Ù‚ÙˆÙ‚ Ø§Ù„Ù†Ø´Ø±		
home.eclipsoair	EclipsoAir	EclipsoAir	EclipsoAir		
home.all.right.reserved	All Rights Reserved	Tous droits rÃ©servÃ©s	Ø¬Ù…ÙŠØ¹ Ø§Ù„Ø­Ù‚ÙˆÙ‚ Ù…Ø­ÙÙˆØ¸Ø©		
home.cookies.title	EclipsoAir Cookies Policy	Politique relative aux cookies dâ€™EclipsoAir	Ø³ÙŠØ§Ø³Ø© Ù…Ù„ÙØ§Øª ØªØ¹Ø±ÙŠÙ Ø§Ù„Ø§Ø±ØªØ¨Ø§Ø· (Ø§Ù„ÙƒÙˆÙƒÙŠØ²) Ù„Ø¯Ù‰ EclipsoAir		
home.cookies.intro.p1a	EclipsoAir operates a strict privacy policy as set out in the EclipsoAir 	EclipsoAir applique une politique de confidentialitÃ© stricte, telle quâ€™Ã©noncÃ©e dans la 	ØªØ·Ø¨Ù‘Ù‚ EclipsoAir Ø³ÙŠØ§Ø³Ø© Ø®ØµÙˆØµÙŠØ© ØµØ§Ø±Ù…Ø© ÙƒÙ…Ø§ Ù‡Ùˆ Ù…ÙˆØ¶Ø­ ÙÙŠ 		
home.privacy.statement	Privacy Statement	DÃ©claration de confidentialitÃ©	Ø¨ÙŠØ§Ù† Ø§Ù„Ø®ØµÙˆØµÙŠØ©		
home.cookies.intro.p1b	. We are committed to being transparent about the technologies we use including cookies and we have set out below in outline what cookies are and how we use cookies when you visit our website.	. Nous nous engageons Ã  Ãªtre transparents sur les technologies que nous utilisons, notamment les cookies, et nous expliquons ci-dessous, en rÃ©sumÃ©, ce que sont les cookies et comment nous les utilisons lorsque vous visitez notre site web.	. Ù†Ø­Ù† Ù…Ù„ØªØ²Ù…ÙˆÙ† Ø¨Ø§Ù„Ø´ÙØ§ÙÙŠØ© Ø¨Ø´Ø£Ù† Ø§Ù„ØªÙ‚Ù†ÙŠØ§Øª Ø§Ù„ØªÙŠ Ù†Ø³ØªØ®Ø¯Ù…Ù‡Ø§ØŒ Ø¨Ù…Ø§ ÙÙŠ Ø°Ù„Ùƒ Ù…Ù„ÙØ§Øª ØªØ¹Ø±ÙŠÙ Ø§Ù„Ø§Ø±ØªØ¨Ø§Ø·ØŒ ÙˆÙ‚Ø¯ Ø£ÙˆØ¶Ø­Ù†Ø§ Ø£Ø¯Ù†Ø§Ù‡ Ø¨Ø§Ø®ØªØµØ§Ø± Ù…Ø§ Ù‡ÙŠ Ù…Ù„ÙØ§Øª ØªØ¹Ø±ÙŠÙ Ø§Ù„Ø§Ø±ØªØ¨Ø§Ø· ÙˆÙƒÙŠÙ Ù†Ø³ØªØ®Ø¯Ù…Ù‡Ø§ Ø¹Ù†Ø¯ Ø²ÙŠØ§Ø±ØªÙƒ Ù„Ù…ÙˆÙ‚Ø¹Ù†Ø§.		
home.cookies.intro.p2a	When you access our website, create or log in to an online account, you agree to our 	Lorsque vous accÃ©dez Ã  notre site webØŒ Ø£Ùˆ ØªÙ†Ø´Ø¦ Ø­Ø³Ø§Ø¨Ù‹Ø§ Ø¹Ø¨Ø± Ø§Ù„Ø¥Ù†ØªØ±Ù†Øª Ø£Ùˆ ØªØ³Ø¬Ù‘Ù„ Ø§Ù„Ø¯Ø®ÙˆÙ„ Ø¥Ù„ÙŠÙ‡ØŒ ÙØ¥Ù†Ùƒ ØªÙˆØ§ÙÙ‚ Ø¹Ù„Ù‰ 	Ø¹Ù†Ø¯ ÙˆØµÙˆÙ„Ùƒ Ø¥Ù„Ù‰ Ù…ÙˆÙ‚Ø¹Ù†Ø§ØŒ Ø£Ùˆ Ø¥Ù†Ø´Ø§Ø¡ Ø­Ø³Ø§Ø¨ Ø¹Ø¨Ø± Ø§Ù„Ø¥Ù†ØªØ±Ù†Øª Ø£Ùˆ ØªØ³Ø¬ÙŠÙ„ Ø§Ù„Ø¯Ø®ÙˆÙ„ Ø¥Ù„ÙŠÙ‡ØŒ ÙØ¥Ù†Ùƒ ØªÙˆØ§ÙÙ‚ Ø¹Ù„Ù‰ 		
home.cookies.intro.p2b	 and 	 et 	 Ùˆ 		
home.cookies.policy	Cookies Policy	Politique relative aux cookies	Ø³ÙŠØ§Ø³Ø© Ù…Ù„ÙØ§Øª ØªØ¹Ø±ÙŠÙ Ø§Ù„Ø§Ø±ØªØ¨Ø§Ø·		
home.cookies.intro.p2c	. Otherwise, by continuing to use our website(s), content, products or services, you agree to the use of cookies as described in this notice.	. Dans le cas contraire, en continuant Ã  utiliser notre (nos) site(s) web, contenu, produits ou services, vous acceptez lâ€™utilisation de cookies telle que dÃ©crite dans le prÃ©sent avis.	. Ø®Ù„Ø§Ù Ø°Ù„ÙƒØŒ ÙˆØ¨Ù…ÙˆØ§ØµÙ„Ø© Ø§Ø³ØªØ®Ø¯Ø§Ù… Ù…ÙˆÙ‚Ø¹Ù†Ø§/Ù…ÙˆØ§Ù‚Ø¹Ù†Ø§ Ø£Ùˆ Ø§Ù„Ù…Ø­ØªÙˆÙ‰ Ø£Ùˆ Ø§Ù„Ù…Ù†ØªØ¬Ø§Øª Ø£Ùˆ Ø§Ù„Ø®Ø¯Ù…Ø§ØªØŒ ÙØ¥Ù†Ùƒ ØªÙˆØ§ÙÙ‚ Ø¹Ù„Ù‰ Ø§Ø³ØªØ®Ø¯Ø§Ù… Ù…Ù„ÙØ§Øª ØªØ¹Ø±ÙŠÙ Ø§Ù„Ø§Ø±ØªØ¨Ø§Ø· ÙƒÙ…Ø§ Ù‡Ùˆ Ù…ÙˆØ¶Ø­ ÙÙŠ Ù‡Ø°Ø§ Ø§Ù„Ø¥Ø´Ø¹Ø§Ø±.		
home.cookies.intro.p3	You should be aware that when you access or use our website, content, products and services, we may collect information from the devices you use to access our website or receive Air flight service content, products and services by using 'cookies'.	Vous devez savoir que lorsque vous accÃ©dez Ã  notre site web ou lâ€™utilisezØŒ ÙˆÙƒØ°Ù„Ùƒ Ù…Ø­ØªÙˆÙŠØ§ØªÙ†Ø§ ÙˆÙ…Ù†ØªØ¬Ø§ØªÙ†Ø§ ÙˆØ®Ø¯Ù…Ø§ØªÙ†Ø§ØŒ Ù‚Ø¯ Ù†Ø¬Ù…Ø¹ Ù…Ø¹Ù„ÙˆÙ…Ø§Øª Ù…Ù† Ø§Ù„Ø£Ø¬Ù‡Ø²Ø© Ø§Ù„ØªÙŠ ØªØ³ØªØ®Ø¯Ù…Ù‡Ø§ Ù„Ù„ÙˆØµÙˆÙ„ Ø¥Ù„Ù‰ Ù…ÙˆÙ‚Ø¹Ù†Ø§ Ø£Ùˆ Ù„ØªÙ„Ù‚ÙŠ Ù…Ø­ØªÙˆÙ‰ ÙˆØ®Ø¯Ù…Ø§Øª ÙˆÙ…Ù†ØªØ¬Ø§Øª Ø®Ø¯Ù…Ø§Øª Ø§Ù„Ø±Ø­Ù„Ø§Øª Ø§Ù„Ø¬ÙˆÙŠØ©ØŒ ÙˆØ°Ù„Ùƒ Ø¹Ø¨Ø± Ø§Ø³ØªØ®Ø¯Ø§Ù… Â« cookies Â».	ÙŠØ±Ø¬Ù‰ Ø§Ù„Ø¹Ù„Ù… Ø£Ù†Ù‡ Ø¹Ù†Ø¯ ÙˆØµÙˆÙ„Ùƒ Ø¥Ù„Ù‰ Ù…ÙˆÙ‚Ø¹Ù†Ø§ Ø£Ùˆ Ø§Ø³ØªØ®Ø¯Ø§Ù…Ù‡ØŒ ÙˆÙƒØ°Ù„Ùƒ Ù…Ø­ØªÙˆÙŠØ§ØªÙ†Ø§ ÙˆÙ…Ù†ØªØ¬Ø§ØªÙ†Ø§ ÙˆØ®Ø¯Ù…Ø§ØªÙ†Ø§ØŒ Ù‚Ø¯ Ù†Ø¬Ù…Ø¹ Ù…Ø¹Ù„ÙˆÙ…Ø§Øª Ù…Ù† Ø§Ù„Ø£Ø¬Ù‡Ø²Ø© Ø§Ù„ØªÙŠ ØªØ³ØªØ®Ø¯Ù…Ù‡Ø§ Ù„Ù„ÙˆØµÙˆÙ„ Ø¥Ù„Ù‰ Ù…ÙˆÙ‚Ø¹Ù†Ø§ Ø£Ùˆ Ù„ØªÙ„Ù‚ÙŠ Ù…Ø­ØªÙˆÙ‰/Ù…Ù†ØªØ¬Ø§Øª/Ø®Ø¯Ù…Ø§Øª Ø®Ø¯Ù…Ø§Øª Ø§Ù„Ø±Ø­Ù„Ø§Øª Ø§Ù„Ø¬ÙˆÙŠØ©ØŒ ÙˆØ°Ù„Ùƒ Ø¹Ø¨Ø± Ø§Ø³ØªØ®Ø¯Ø§Ù… Â«Ù…Ù„ÙØ§Øª ØªØ¹Ø±ÙŠÙ Ø§Ù„Ø§Ø±ØªØ¨Ø§Ø·Â».		
